batsman,bowler,total_runs,total_balls,dismissals,strike_rate,dismissal_rate,batting_hand,bowling_style
Ravi Bishnoi,KV Sharma,0,2,0,0.0,0.0,Right-hand,Right-arm legbreak
Ravi Bishnoi,M Prasidh Krishna,1,4,0,25.0,0.0,Right-hand,Right-arm fast
Ravi Bishnoi,MA Starc,0,2,1,0.0,50.0,Right-hand,Left-arm fast
Ravi Bishnoi,MK Lomror,2,3,1,66.67,33.33,Right-hand,Left-arm orthodox
Ravi Bishnoi,MM Sharma,0,1,0,0.0,0.0,Right-hand,Right-arm medium-fast
Ravi Bishnoi,Mukesh Kumar,1,1,0,100.0,0.0,Right-hand,Right-arm medium-fast
Ravi Bishnoi,PJ Cummins,0,1,1,0.0,100.0,Right-hand,Right-arm fast
Ravi Bishnoi,PP Chawla,1,1,0,100.0,0.0,Right-hand,Right-arm legbreak
Ravi Bishnoi,Rasikh Salam,1,1,0,100.0,0.0,Right-hand,Right-arm medium-fast
Ravi Bishnoi,SM Curran,3,2,1,150.0,50.0,Right-hand,Left-arm medium-fast
Ravi Bishnoi,SN Thakur,2,3,1,66.67,33.33,Right-hand,Right-arm medium-fast
S Dhawan,A Nortje,3,5,0,60.0,0.0,Left-hand,Right-arm fast
S Dhawan,A Zampa,0,1,1,0.0,100.0,Left-hand,Right-arm legbreak
S Dhawan,AD Russell,5,2,0,250.0,0.0,Left-hand,Right-arm fast
S Dhawan,AS Joseph,30,20,0,150.0,0.0,Left-hand,Right-arm fast
S Dhawan,Abhishek Sharma,5,4,0,125.0,0.0,Left-hand,Left-arm orthodox
S Dhawan,Akash Deep,13,6,0,216.67,0.0,Left-hand,Right-arm medium-fast
S Dhawan,Akash Singh,21,10,0,210.0,0.0,Left-hand,Left-arm medium-fast
S Dhawan,Arshad Khan,1,1,0,100.0,0.0,Left-hand,Right-arm offbreak
S Dhawan,Arshdeep Singh,7,5,0,140.0,0.0,Left-hand,Left-arm medium-fast
S Dhawan,Avesh Khan,0,1,0,0.0,0.0,Left-hand,Right-arm fast
S Dhawan,Azmatullah Omarzai,1,1,0,100.0,0.0,Left-hand,Right-arm medium-fast
S Dhawan,B Kumar,57,53,2,107.55,3.77,Left-hand,Right-arm medium
S Dhawan,Basil Thampi,16,10,1,160.0,10.0,Left-hand,Right-arm fast-medium
S Dhawan,C Green,12,12,0,100.0,0.0,Left-hand,Right-arm medium-fast
S Dhawan,C Sakariya,8,7,0,114.29,0.0,Left-hand,Left-arm medium-fast
S Dhawan,CJ Jordan,11,12,0,91.67,0.0,Left-hand,Right-arm fast-medium
S Dhawan,CV Varun,49,49,2,100.0,4.08,Left-hand,Right-arm legbreak
S Dhawan,D Pretorius,23,18,0,127.78,0.0,Left-hand,Right-arm fast-medium
S Dhawan,DG Nalkande,3,4,0,75.0,0.0,Left-hand,Right-arm fast
S Dhawan,DJ Bravo,52,30,1,173.33,3.33,Left-hand,Right-arm medium-fast
S Dhawan,DJ Hooda,18,12,0,150.0,0.0,Left-hand,Right-arm offbreak
S Dhawan,DJ Willey,17,11,0,154.55,0.0,Left-hand,Left-arm fast-medium
S Dhawan,DL Chahar,40,23,0,173.91,0.0,Left-hand,Right-arm medium
S Dhawan,DR Sams,5,3,0,166.67,0.0,Left-hand,Right-arm fast-medium
S Dhawan,Fazalhaq Farooqi,12,12,1,100.0,8.33,Left-hand,Left-arm fast-medium
S Dhawan,GHS Garton,7,8,0,87.5,0.0,Left-hand,Left-arm fast-medium
S Dhawan,GJ Maxwell,28,18,2,155.56,11.11,Left-hand,Right-arm offbreak
S Dhawan,HH Pandya,6,6,0,100.0,0.0,Left-hand,Right-arm medium-fast
S Dhawan,HV Patel,12,11,2,109.09,18.18,Left-hand,Right-arm offbreak
S Dhawan,Harpreet Brar,8,7,0,114.29,0.0,Left-hand,Left-arm orthodox
S Dhawan,Harshit Rana,10,7,0,142.86,0.0,Left-hand,Right-arm fast-medium
S Dhawan,I Sharma,11,13,3,84.62,23.08,Left-hand,Right-arm fast
S Dhawan,J Little,8,9,1,88.89,11.11,Left-hand,Left-arm fast-medium
S Dhawan,J Suchith,32,24,0,133.33,0.0,Left-hand,Left-arm orthodox
S Dhawan,J Yadav,18,16,1,112.5,6.25,Left-hand,Right-arm offbreak
S Dhawan,JA Richardson,13,8,1,162.5,12.5,Left-hand,Right-arm fast
S Dhawan,JC Archer,3,3,0,100.0,0.0,Left-hand,Right-arm fast
S Dhawan,JD Unadkat,18,13,1,138.46,7.69,Left-hand,Left-arm medium-fast
S Dhawan,JJ Bumrah,16,19,0,84.21,0.0,Left-hand,Right-arm fast
S Dhawan,JO Holder,25,19,0,131.58,0.0,Left-hand,Right-arm fast-medium
S Dhawan,JR Hazlewood,17,16,1,106.25,6.25,Left-hand,Right-arm fast-medium
S Dhawan,Jalaj S Saxena,17,11,0,154.55,0.0,Left-hand,Right-arm offbreak
S Dhawan,K Kartikeya,3,5,0,60.0,0.0,Left-hand,Left-arm orthodox
S Dhawan,KA Jamieson,0,3,1,0.0,33.33,Left-hand,Right-arm fast-medium
S Dhawan,KA Pollard,1,2,0,50.0,0.0,Left-hand,Right-arm medium-fast
S Dhawan,KH Pandya,6,8,0,75.0,0.0,Left-hand,Left-arm orthodox
S Dhawan,KK Ahmed,22,24,0,91.67,0.0,Left-hand,Left-arm fast-medium
S Dhawan,KM Asif,20,13,0,153.85,0.0,Left-hand,Right-arm fast
S Dhawan,KR Sen,1,3,0,33.33,0.0,Left-hand,Right-arm fast
S Dhawan,Kartik Tyagi,0,1,1,0.0,100.0,Left-hand,Right-arm fast
S Dhawan,LH Ferguson,31,35,1,88.57,2.86,Left-hand,Right-arm fast
S Dhawan,Lalit Yadav,11,8,1,137.5,12.5,Left-hand,Right-arm offbreak
S Dhawan,M Ashwin,13,10,0,130.0,0.0,Left-hand,Right-arm legbreak
S Dhawan,M Jansen,1,4,0,25.0,0.0,Left-hand,Left-arm fast-medium
S Dhawan,M Markande,9,10,0,90.0,0.0,Left-hand,Right-arm legbreak
S Dhawan,M Prasidh Krishna,18,15,0,120.0,0.0,Left-hand,Right-arm fast
S Dhawan,M Siddharth,20,11,0,181.82,0.0,Left-hand,Left-arm orthodox
S Dhawan,M Theekshana,18,15,0,120.0,0.0,Left-hand,Right-arm offbreak
S Dhawan,MJ Santner,2,5,0,40.0,0.0,Left-hand,Left-arm orthodox
S Dhawan,MK Lomror,5,4,0,125.0,0.0,Left-hand,Left-arm orthodox
S Dhawan,MM Ali,16,17,0,94.12,0.0,Left-hand,Right-arm offbreak
S Dhawan,MP Stoinis,1,2,1,50.0,50.0,Left-hand,Right-arm medium
S Dhawan,MP Yadav,13,8,0,162.5,0.0,Left-hand,Right-arm offbreak
S Dhawan,MR Marsh,8,5,0,160.0,0.0,Left-hand,Right-arm medium-fast
S Dhawan,Mayank Dagar,14,7,0,200.0,0.0,Left-hand,Left-arm orthodox
S Dhawan,Mohammed Shami,47,30,0,156.67,0.0,Left-hand,Right-arm fast
S Dhawan,Mohammed Siraj,21,15,0,140.0,0.0,Left-hand,Right-arm fast
S Dhawan,Mohsin Khan,18,12,1,150.0,8.33,Left-hand,Left-arm fast-medium
S Dhawan,Mukesh Choudhary,26,18,0,144.44,0.0,Left-hand,Left-arm medium-fast
S Dhawan,Mustafizur Rahman,2,2,0,100.0,0.0,Left-hand,Left-arm fast-medium
S Dhawan,N Rana,2,4,1,50.0,25.0,Left-hand,Right-arm offbreak
S Dhawan,Naveen-ul-Haq,6,7,0,85.71,0.0,Left-hand,Right-arm medium-fast
S Dhawan,PJ Cummins,15,15,1,100.0,6.67,Left-hand,Right-arm fast
S Dhawan,PJ Sangwan,13,8,0,162.5,0.0,Left-hand,Left-arm medium-fast
S Dhawan,PP Chawla,13,5,1,260.0,20.0,Left-hand,Right-arm legbreak
S Dhawan,PVD Chameera,1,7,0,14.29,0.0,Left-hand,Right-arm fast
S Dhawan,PWH de Silva,3,3,0,100.0,0.0,Left-hand,Right-arm offbreak
S Dhawan,R Ashwin,7,14,1,50.0,7.14,Left-hand,Right-arm offbreak
S Dhawan,RA Jadeja,25,23,0,108.7,0.0,Left-hand,Left-arm orthodox
S Dhawan,RD Chahar,20,13,1,153.85,7.69,Left-hand,Right-arm legbreak
S Dhawan,RP Meredith,32,19,0,168.42,0.0,Left-hand,Right-arm fast
S Dhawan,Rashid Khan,31,35,3,88.57,8.57,Left-hand,Right-arm legbreak
S Dhawan,Ravi Bishnoi,33,24,1,137.5,4.17,Left-hand,Right-arm legbreak
S Dhawan,S Kaul,3,4,0,75.0,0.0,Left-hand,Right-arm medium-fast
S Dhawan,S Sandeep Warrier,13,8,0,162.5,0.0,Left-hand,Right-arm medium-fast
S Dhawan,SM Curran,17,8,0,212.5,0.0,Left-hand,Left-arm medium-fast
S Dhawan,SN Thakur,35,26,3,134.62,11.54,Left-hand,Right-arm medium-fast
S Dhawan,SP Narine,43,37,0,116.22,0.0,Left-hand,Right-arm offbreak
S Dhawan,Sandeep Sharma,24,14,0,171.43,0.0,Left-hand,Right-arm medium-fast
S Dhawan,Shahbaz Ahmed,5,3,0,166.67,0.0,Left-hand,Left-arm orthodox
S Dhawan,Shakib Al Hasan,5,10,0,50.0,0.0,Left-hand,Left-arm orthodox
S Dhawan,Shivam Mavi,4,5,0,80.0,0.0,Left-hand,Right-arm fast
S Dhawan,Suyash Sharma,6,9,0,66.67,0.0,Left-hand,Right-arm legbreak
S Dhawan,T Natarajan,38,21,0,180.95,0.0,Left-hand,Left-arm medium-fast
S Dhawan,TA Boult,29,34,0,85.29,0.0,Left-hand,Left-arm fast-medium
S Dhawan,TG Southee,26,20,1,130.0,5.0,Left-hand,Right-arm fast-medium
S Dhawan,TS Mills,15,13,0,115.38,0.0,Left-hand,Left-arm fast-medium
S Dhawan,TU Deshpande,4,3,1,133.33,33.33,Left-hand,Right-arm medium-fast
S Dhawan,UT Yadav,17,13,1,130.77,7.69,Left-hand,Right-arm fast
S Dhawan,Umran Malik,26,14,0,185.71,0.0,Left-hand,Right-arm fast
S Dhawan,V Shankar,3,1,0,300.0,0.0,Left-hand,Right-arm medium
S Dhawan,VG Arora,5,5,0,100.0,0.0,Left-hand,Right-arm medium-fast
S Dhawan,Washington Sundar,4,6,0,66.67,0.0,Left-hand,Right-arm offbreak
S Dhawan,YS Chahal,40,21,0,190.48,0.0,Left-hand,Right-arm legbreak
S Dhawan,Yash Dayal,4,11,0,36.36,0.0,Left-hand,Left-arm fast-medium
S Dube,A Nortje,18,13,0,138.46,0.0,Left-hand,Right-arm fast
S Dube,A Zampa,8,5,0,160.0,0.0,Left-hand,Right-arm legbreak
S Dube,AD Russell,11,12,1,91.67,8.33,Left-hand,Right-arm fast
S Dube,AJ Tye,2,4,0,50.0,0.0,Left-hand,Right-arm medium-fast
S Dube,AK Markram,12,12,0,100.0,0.0,Left-hand,Right-arm offbreak
S Dube,AR Patel,10,6,0,166.67,0.0,Left-hand,Left-arm orthodox
S Dube,AS Joseph,32,31,1,103.23,3.23,Left-hand,Right-arm fast
S Dube,Akash Deep,28,11,0,254.55,0.0,Left-hand,Right-arm medium-fast
S Dube,Akash Madhwal,20,18,1,111.11,5.56,Left-hand,Right-arm medium-fast
S Dube,Arshad Khan,7,3,0,233.33,0.0,Left-hand,Right-arm offbreak
S Dube,Arshdeep Singh,30,24,3,125.0,12.5,Left-hand,Left-arm medium-fast
S Dube,Ashwani Kumar,13,3,0,433.33,0.0,Left-hand,Right-arm medium
S Dube,Avesh Khan,10,13,2,76.92,15.38,Left-hand,Right-arm fast
S Dube,Azmatullah Omarzai,1,2,0,50.0,0.0,Left-hand,Right-arm medium-fast
S Dube,B Kumar,1,2,0,50.0,0.0,Left-hand,Right-arm medium
S Dube,C Green,19,20,1,95.0,5.0,Left-hand,Right-arm medium-fast
S Dube,C Sakariya,1,1,0,100.0,0.0,Left-hand,Left-arm medium-fast
S Dube,CR Woakes,1,2,0,50.0,0.0,Left-hand,Right-arm fast-medium
S Dube,CV Varun,64,46,1,139.13,2.17,Left-hand,Right-arm legbreak
S Dube,D Wiese,14,5,0,280.0,0.0,Left-hand,Right-arm medium-fast
S Dube,DJ Bravo,1,8,0,12.5,0.0,Left-hand,Right-arm medium-fast
S Dube,DJ Hooda,11,5,0,220.0,0.0,Left-hand,Right-arm offbreak
S Dube,DR Sams,2,3,1,66.67,33.33,Left-hand,Right-arm fast-medium
S Dube,DS Rathi,5,8,0,62.5,0.0,Left-hand,Right-arm medium-fast
S Dube,G Coetzee,9,9,0,100.0,0.0,Left-hand,Right-arm fast
S Dube,GJ Maxwell,21,20,0,105.0,0.0,Left-hand,Right-arm offbreak
S Dube,HH Pandya,27,18,0,150.0,0.0,Left-hand,Right-arm medium-fast
S Dube,HR Shokeen,18,19,0,94.74,0.0,Left-hand,Right-arm offbreak
S Dube,HV Patel,22,16,0,137.5,0.0,Left-hand,Right-arm offbreak
S Dube,Harpreet Brar,0,2,1,0.0,50.0,Left-hand,Left-arm orthodox
S Dube,Harshit Rana,21,15,0,140.0,0.0,Left-hand,Right-arm fast-medium
S Dube,I Sharma,2,2,0,100.0,0.0,Left-hand,Right-arm fast
S Dube,J Little,1,2,0,50.0,0.0,Left-hand,Left-arm fast-medium
S Dube,J Yadav,8,4,0,200.0,0.0,Left-hand,Right-arm offbreak
S Dube,JA Richardson,8,3,0,266.67,0.0,Left-hand,Right-arm fast
S Dube,JC Archer,2,4,0,50.0,0.0,Left-hand,Right-arm fast
S Dube,JD Unadkat,7,9,1,77.78,11.11,Left-hand,Left-arm medium-fast
S Dube,JDS Neesham,1,2,1,50.0,50.0,Left-hand,Left-arm medium-fast
S Dube,JJ Bumrah,16,29,2,55.17,6.9,Left-hand,Right-arm fast
S Dube,JO Holder,20,11,0,181.82,0.0,Left-hand,Right-arm fast-medium
S Dube,JR Hazlewood,28,16,0,175.0,0.0,Left-hand,Right-arm fast-medium
S Dube,K Kartikeya,2,5,1,40.0,20.0,Left-hand,Left-arm orthodox
S Dube,K Khejroliya,8,3,1,266.67,33.33,Left-hand,Left-arm medium-fast
S Dube,K Rabada,25,17,0,147.06,0.0,Left-hand,Right-arm fast
S Dube,K Yadav,2,4,1,50.0,25.0,Left-hand,Left-arm chinaman
S Dube,KA Jamieson,3,2,0,150.0,0.0,Left-hand,Right-arm fast-medium
S Dube,KA Pollard,2,3,0,66.67,0.0,Left-hand,Right-arm medium-fast
S Dube,KH Pandya,11,10,0,110.0,0.0,Left-hand,Left-arm orthodox
S Dube,KK Ahmed,14,7,1,200.0,14.29,Left-hand,Left-arm fast-medium
S Dube,KM Asif,9,8,0,112.5,0.0,Left-hand,Right-arm fast
S Dube,KR Sen,3,3,0,100.0,0.0,Left-hand,Right-arm fast
S Dube,KT Maphaka,1,2,0,50.0,0.0,Left-hand,Left-arm fast
S Dube,KW Richardson,14,8,1,175.0,12.5,Left-hand,Right-arm fast
S Dube,Kartik Tyagi,15,7,0,214.29,0.0,Left-hand,Right-arm fast
S Dube,Kuldeep Yadav,5,7,0,71.43,0.0,Left-hand,Left-arm chinaman
S Dube,LH Ferguson,26,28,1,92.86,3.57,Left-hand,Right-arm fast
S Dube,LS Livingstone,9,6,1,150.0,16.67,Left-hand,Right-arm offbreak
S Dube,Lalit Yadav,21,8,0,262.5,0.0,Left-hand,Right-arm offbreak
S Dube,M Ashwin,8,6,0,133.33,0.0,Left-hand,Right-arm legbreak
S Dube,M Jansen,19,10,0,190.0,0.0,Left-hand,Left-arm fast-medium
S Dube,M Markande,14,5,0,280.0,0.0,Left-hand,Right-arm legbreak
S Dube,M Shahrukh Khan,6,2,1,300.0,50.0,Left-hand,Right-arm offbreak
S Dube,M Theekshana,2,3,0,66.67,0.0,Left-hand,Right-arm offbreak
S Dube,MA Starc,7,8,0,87.5,0.0,Left-hand,Left-arm fast
S Dube,MA Wood,1,2,0,50.0,0.0,Left-hand,Right-arm fast
S Dube,MJ Henry,5,3,0,166.67,0.0,Left-hand,Right-arm fast-medium
S Dube,MM Ali,18,14,0,128.57,0.0,Left-hand,Right-arm offbreak
S Dube,MM Sharma,30,25,1,120.0,4.0,Left-hand,Right-arm medium-fast
S Dube,MP Stoinis,24,12,2,200.0,16.67,Left-hand,Right-arm medium
S Dube,MR Marsh,11,18,2,61.11,11.11,Left-hand,Right-arm medium-fast
S Dube,Mohammed Shami,23,13,1,176.92,7.69,Left-hand,Right-arm fast
S Dube,Mohammed Siraj,27,19,0,142.11,0.0,Left-hand,Right-arm fast
S Dube,Mohsin Khan,19,7,0,271.43,0.0,Left-hand,Left-arm fast-medium
S Dube,Mukesh Kumar,1,2,1,50.0,50.0,Left-hand,Right-arm medium-fast
S Dube,N Burger,1,1,0,100.0,0.0,Left-hand,Right-arm fast
S Dube,NM Coulter-Nile,7,9,0,77.78,0.0,Left-hand,Right-arm fast
S Dube,Noor Ahmad,3,5,1,60.0,20.0,Left-hand,Left-arm wrist-spin
S Dube,OF Smith,12,6,0,200.0,0.0,Left-hand,Right-arm legbreak
S Dube,PHKD Mendis,2,2,0,100.0,0.0,Left-hand,Right-arm legbreak
S Dube,PJ Cummins,19,17,1,111.76,5.88,Left-hand,Right-arm fast
S Dube,PP Chawla,6,4,0,150.0,0.0,Left-hand,Right-arm legbreak
S Dube,PVD Chameera,21,9,0,233.33,0.0,Left-hand,Right-arm fast
S Dube,PWH de Silva,59,29,1,203.45,3.45,Left-hand,Right-arm offbreak
S Dube,R Ashwin,35,22,2,159.09,9.09,Left-hand,Right-arm offbreak
S Dube,R Dhawan,7,5,1,140.0,20.0,Left-hand,Right-arm medium
S Dube,R Goyal,13,5,0,260.0,0.0,Left-hand,Right-arm legbreak
S Dube,R Parag,3,7,0,42.86,0.0,Left-hand,Right-arm offbreak
S Dube,R Sai Kishore,20,7,0,285.71,0.0,Left-hand,Left-arm orthodox
S Dube,R Shepherd,27,9,0,300.0,0.0,Left-hand,Right-arm fast-medium
S Dube,RA Jadeja,12,9,1,133.33,11.11,Left-hand,Left-arm orthodox
S Dube,RD Chahar,16,14,1,114.29,7.14,Left-hand,Right-arm legbreak
S Dube,RP Meredith,18,12,1,150.0,8.33,Left-hand,Right-arm fast
S Dube,Rashid Khan,29,14,1,207.14,7.14,Left-hand,Right-arm legbreak
S Dube,Ravi Bishnoi,20,17,1,117.65,5.88,Left-hand,Right-arm legbreak
S Dube,S Gopal,1,1,0,100.0,0.0,Left-hand,Right-arm legbreak
S Dube,SH Johnson,14,8,0,175.0,0.0,Left-hand,Left-arm fast
S Dube,SM Curran,14,11,0,127.27,0.0,Left-hand,Left-arm medium-fast
S Dube,SN Thakur,62,43,0,144.19,0.0,Left-hand,Right-arm medium-fast
S Dube,SP Narine,43,47,0,91.49,0.0,Left-hand,Right-arm offbreak
S Dube,Sandeep Sharma,4,5,0,80.0,0.0,Left-hand,Right-arm medium-fast
S Dube,Shahbaz Ahmed,24,13,0,184.62,0.0,Left-hand,Left-arm orthodox
S Dube,Shivam Mavi,4,8,1,50.0,12.5,Left-hand,Right-arm fast
S Dube,Sikandar Raza,12,5,0,240.0,0.0,Left-hand,Right-arm offbreak
S Dube,Suyash Sharma,38,24,0,158.33,0.0,Left-hand,Right-arm legbreak
S Dube,T Natarajan,36,16,1,225.0,6.25,Left-hand,Left-arm medium-fast
S Dube,T Stubbs,2,4,0,50.0,0.0,Left-hand,Right-arm offbreak
S Dube,TA Boult,30,14,0,214.29,0.0,Left-hand,Left-arm fast-medium
S Dube,TU Deshpande,3,3,0,100.0,0.0,Left-hand,Right-arm medium-fast
S Dube,UT Yadav,5,2,0,250.0,0.0,Left-hand,Right-arm fast
S Dube,V Nigam,13,7,1,185.71,14.29,Left-hand,Right-arm legbreak
S Dube,V Puthur,1,3,1,33.33,33.33,Left-hand,Right-arm medium
S Dube,VG Arora,33,21,2,157.14,9.52,Left-hand,Right-arm medium-fast
S Dube,Vijaykumar Vyshak,9,4,0,225.0,0.0,Left-hand,Right-arm medium-fast
S Dube,WD Parnell,6,3,1,200.0,33.33,Left-hand,Left-arm fast-medium
S Dube,WG Jacks,9,8,0,112.5,0.0,Left-hand,Right-arm offbreak
S Dube,Washington Sundar,6,8,0,75.0,0.0,Left-hand,Right-arm offbreak
S Dube,YS Chahal,20,16,0,125.0,0.0,Left-hand,Right-arm legbreak
S Dube,Yash Dayal,15,9,1,166.67,11.11,Left-hand,Left-arm fast-medium
S Dube,Yash Thakur,34,18,0,188.89,0.0,Left-hand,Right-arm medium-fast
S Dube,Yudhvir Singh,5,5,0,100.0,0.0,Left-hand,Right-arm medium-fast
S Gopal,HV Patel,7,4,0,175.0,0.0,Right-hand,Right-arm offbreak
S Gopal,JJ Bumrah,0,1,1,0.0,100.0,Right-hand,Right-arm fast
S Gopal,KK Ahmed,0,2,0,0.0,0.0,Right-hand,Left-arm fast-medium
S Gopal,Kuldeep Yadav,0,2,0,0.0,0.0,Right-hand,Left-arm chinaman
S Gopal,MR Marsh,9,3,0,300.0,0.0,Right-hand,Right-arm medium-fast
S Kaul,NM Coulter-Nile,0,2,0,0.0,0.0,Right-hand,Right-arm fast
S Kaul,Shivam Mavi,1,2,0,50.0,0.0,Right-hand,Right-arm fast
S Kaul,TA Boult,1,1,0,100.0,0.0,Right-hand,Left-arm fast-medium
S Kaul,TG Southee,6,3,0,200.0,0.0,Right-hand,Right-arm fast-medium
S Nadeem,HV Patel,0,1,1,0.0,100.0,Left-hand,Right-arm offbreak
SA Abbott,A Nortje,1,2,0,50.0,0.0,Right-hand,Right-arm fast
SA Abbott,KK Ahmed,6,2,1,300.0,50.0,Right-hand,Left-arm fast-medium
SA Abbott,SN Thakur,0,1,0,0.0,0.0,Right-hand,Right-arm medium-fast
SA Yadav,A Badoni,0,1,1,0.0,100.0,Right-hand,Right-arm offbreak
SA Yadav,A Mishra,9,4,0,225.0,0.0,Right-hand,Right-arm offbreak
SA Yadav,A Nortje,1,3,1,33.33,33.33,Right-hand,Right-arm fast
SA Yadav,AD Russell,47,19,2,247.37,10.53,Right-hand,Right-arm fast
SA Yadav,AK Markram,1,1,0,100.0,0.0,Right-hand,Right-arm offbreak
SA Yadav,AR Patel,12,15,1,80.0,6.67,Right-hand,Left-arm orthodox
SA Yadav,AS Joseph,40,16,0,250.0,0.0,Right-hand,Right-arm fast
SA Yadav,Abhishek Sharma,0,2,0,0.0,0.0,Right-hand,Left-arm orthodox
SA Yadav,Akash Deep,48,21,0,228.57,0.0,Right-hand,Right-arm medium-fast
SA Yadav,Akash Madhwal,9,5,0,180.0,0.0,Right-hand,Right-arm medium-fast
SA Yadav,Arshad Khan,1,4,0,25.0,0.0,Right-hand,Right-arm offbreak
SA Yadav,Arshdeep Singh,42,37,2,113.51,5.41,Right-hand,Left-arm medium-fast
SA Yadav,Avesh Khan,29,24,3,120.83,12.5,Right-hand,Right-arm fast
SA Yadav,Azmatullah Omarzai,1,1,0,100.0,0.0,Right-hand,Right-arm medium-fast
SA Yadav,B Kumar,15,14,0,107.14,0.0,Right-hand,Right-arm medium
SA Yadav,C Sakariya,5,2,0,250.0,0.0,Right-hand,Left-arm medium-fast
SA Yadav,CH Morris,0,2,1,0.0,50.0,Right-hand,Right-arm fast-medium
SA Yadav,CV Varun,37,40,0,92.5,0.0,Right-hand,Right-arm legbreak
SA Yadav,DJ Hooda,1,1,0,100.0,0.0,Right-hand,Right-arm offbreak
SA Yadav,DJ Mitchell,13,4,0,325.0,0.0,Right-hand,Right-arm offbreak
SA Yadav,DL Chahar,4,5,0,80.0,0.0,Right-hand,Right-arm medium
SA Yadav,DS Rathi,5,8,0,62.5,0.0,Right-hand,Right-arm medium-fast
SA Yadav,DT Christian,5,2,0,250.0,0.0,Right-hand,Right-arm fast-medium
SA Yadav,E Malinga,24,13,0,184.62,0.0,Right-hand,Right-arm fast
SA Yadav,FA Allen,5,5,0,100.0,0.0,Right-hand,Left-arm orthodox
SA Yadav,Fazalhaq Farooqi,11,5,0,220.0,0.0,Right-hand,Left-arm fast-medium
SA Yadav,G Coetzee,13,4,0,325.0,0.0,Right-hand,Right-arm fast
SA Yadav,GJ Maxwell,4,4,0,100.0,0.0,Right-hand,Right-arm offbreak
SA Yadav,HH Pandya,9,5,0,180.0,0.0,Right-hand,Right-arm medium-fast
SA Yadav,HV Patel,45,35,0,128.57,0.0,Right-hand,Right-arm offbreak
SA Yadav,Harbhajan Singh,13,7,0,185.71,0.0,Right-hand,Right-arm offbreak
SA Yadav,Harpreet Brar,33,26,0,126.92,0.0,Right-hand,Left-arm orthodox
SA Yadav,I Sharma,8,3,0,266.67,0.0,Right-hand,Right-arm fast
SA Yadav,J Little,15,7,0,214.29,0.0,Right-hand,Left-arm fast-medium
SA Yadav,JC Archer,16,8,0,200.0,0.0,Right-hand,Right-arm fast
SA Yadav,JD Unadkat,1,1,0,100.0,0.0,Right-hand,Left-arm medium-fast
SA Yadav,JO Holder,41,24,1,170.83,4.17,Right-hand,Right-arm fast-medium
SA Yadav,JR Hazlewood,9,10,0,90.0,0.0,Right-hand,Right-arm fast-medium
SA Yadav,K Rabada,62,33,1,187.88,3.03,Right-hand,Right-arm fast
SA Yadav,K Yadav,4,3,0,133.33,0.0,Right-hand,Left-arm chinaman
SA Yadav,KA Jamieson,42,24,1,175.0,4.17,Right-hand,Right-arm fast-medium
SA Yadav,KH Pandya,22,17,1,129.41,5.88,Right-hand,Left-arm orthodox
SA Yadav,KK Ahmed,25,17,1,147.06,5.88,Right-hand,Left-arm fast-medium
SA Yadav,KR Sen,21,8,0,262.5,0.0,Right-hand,Right-arm fast
SA Yadav,KV Sharma,4,4,0,100.0,0.0,Right-hand,Right-arm legbreak
SA Yadav,Kartik Tyagi,5,3,0,166.67,0.0,Right-hand,Right-arm fast
SA Yadav,Kuldeep Yadav,15,13,1,115.38,7.69,Right-hand,Left-arm chinaman
SA Yadav,LH Ferguson,21,9,0,233.33,0.0,Right-hand,Right-arm fast
SA Yadav,LS Livingstone,22,10,0,220.0,0.0,Right-hand,Right-arm offbreak
SA Yadav,M Jansen,45,21,1,214.29,4.76,Right-hand,Left-arm fast-medium
SA Yadav,M Pathirana,13,5,1,260.0,20.0,Right-hand,Right-arm fast
SA Yadav,M Prasidh Krishna,37,19,2,194.74,10.53,Right-hand,Right-arm fast
SA Yadav,M Theekshana,27,17,0,158.82,0.0,Right-hand,Right-arm offbreak
SA Yadav,MG Bracewell,4,3,1,133.33,33.33,Right-hand,Right-arm offbreak
SA Yadav,MJ Santner,5,6,2,83.33,33.33,Right-hand,Left-arm orthodox
SA Yadav,MM Ali,5,3,0,166.67,0.0,Right-hand,Right-arm offbreak
SA Yadav,MM Sharma,32,18,1,177.78,5.56,Right-hand,Right-arm medium-fast
SA Yadav,MP Stoinis,19,10,1,190.0,10.0,Right-hand,Right-arm medium
SA Yadav,MP Yadav,6,4,0,150.0,0.0,Right-hand,Right-arm offbreak
SA Yadav,Mayank Dagar,6,3,0,200.0,0.0,Right-hand,Left-arm orthodox
SA Yadav,Mohammad Nabi,6,3,0,200.0,0.0,Right-hand,Right-arm offbreak
SA Yadav,Mohammed Shami,25,10,0,250.0,0.0,Right-hand,Right-arm fast
SA Yadav,Mohammed Siraj,48,21,1,228.57,4.76,Right-hand,Right-arm fast
SA Yadav,Mohsin Khan,10,8,0,125.0,0.0,Right-hand,Left-arm fast-medium
SA Yadav,Mukesh Choudhary,13,5,0,260.0,0.0,Right-hand,Left-arm medium-fast
SA Yadav,Mukesh Kumar,32,18,1,177.78,5.56,Right-hand,Right-arm medium-fast
SA Yadav,Mustafizur Rahman,23,16,1,143.75,6.25,Right-hand,Left-arm fast-medium
SA Yadav,NT Ellis,27,16,1,168.75,6.25,Right-hand,Right-arm fast-medium
SA Yadav,Naveen-ul-Haq,6,6,1,100.0,16.67,Right-hand,Right-arm medium-fast
